     1	0.042120
     2	0.042098
     3	0.043067
     4	0.041951
     5	0.041170
     6	0.041147
     7	0.041411
     8	0.041466
     9	0.042274
    10	0.042652
    11	0.042686
    12	0.041847
    13	0.041469
    14	0.041593
    15	0.041064
    16	0.041262
    17	0.041951
    18	0.040962
    19	0.041570
    20	0.041240
    21	0.042114
    22	0.041228
    23	0.041653
    24	0.041587
    25	0.042062
    26	0.041139
    27	0.041472
    28	0.041779
    29	0.041600
    30	0.042615
    31	0.048549
    32	0.060897
    33	0.041645
    34	0.046591
    35	0.041320
    36	0.061487
    37	0.060872
    38	0.041826
    39	0.047294
    40	0.041334
    41	0.062435
    42	0.059828
    43	0.041753
    44	0.047175
    45	0.042595
    46	0.059005
    47	0.057833
    48	0.041890
    49	0.046310
    50	0.041593
    51	0.056973
    52	0.055501
    53	0.040997
    54	0.046427
    55	0.041307
    56	0.054490
    57	0.053966
    58	0.041526
    59	0.045549
    60	0.041949
    61	0.052071
    62	0.051319
    63	0.042019
    64	0.045385
    65	0.041672
    66	0.050929
    67	0.049964
    68	0.041219
    69	0.044670
    70	0.041948
    71	0.049681
    72	0.048481
    73	0.041337
    74	0.044647
    75	0.041292
    76	0.047990
    77	0.047583
    78	0.041452
    79	0.043501
    80	0.041557
    81	0.046930
    82	0.045980
    83	0.041829
    84	0.043797
    85	0.041393
    86	0.044927
    87	0.044670
    88	0.042324
    89	0.043257
    90	0.041672
    91	0.044568
    92	0.044067
    93	0.042150
    94	0.042504
    95	0.041633
    96	0.043577
    97	0.043163
    98	0.041523
    99	0.042454
   100	0.041895
   101	0.043206
   102	0.043136
   103	0.042510
   104	0.042245
   105	0.041889
   106	0.042698
   107	0.042552
   108	0.041564
   109	0.041897
   110	0.041748
   111	0.042918
   112	0.042512
   113	0.041811
   114	0.043152
   115	0.042089
   116	0.042550
   117	0.041595
   118	0.041551
   119	0.042089
   120	0.042111
   121	0.041813
   122	0.041669
   123	0.042317
   124	0.042152
   125	0.041736
   126	0.042007
   127	0.041982
   128	0.041798
   129	0.041988
   130	0.041401
   131	0.042013
   132	0.042168
   133	0.042372
   134	0.042038
   135	0.042024
   136	0.042371
   137	0.042479
   138	0.041829
   139	0.041633
   140	0.040828
   141	0.041634
   142	0.043223
   143	0.041283
   144	0.041802
   145	0.041107
   146	0.041400
   147	0.041584
   148	0.041400
   149	0.041928
   150	0.041898
   151	0.041710
   152	0.041852
   153	0.041818
   154	0.041972
   155	0.041691
   156	0.041265
   157	0.041378
   158	0.041863
   159	0.041814
   160	0.041222
   161	0.041019
   162	0.041380
   163	0.041653
   164	0.041662
   165	0.042616
   166	0.041800
   167	0.041739
   168	0.041471
   169	0.041735
   170	0.041772
   171	0.041861
   172	0.041710
   173	0.041558
   174	0.041956
   175	0.041886
   176	0.041389
   177	0.042704
   178	0.042308
   179	0.041840
   180	0.042306
   181	0.041759
   182	0.041814
   183	0.041829
   184	0.042156
   185	0.042573
   186	0.041824
   187	0.041801
   188	0.042614
   189	0.042768
   190	0.041488
   191	0.041559
   192	0.041553
   193	0.041681
   194	0.041636
   195	0.041870
   196	0.042901
   197	0.041459
   198	0.042247
   199	0.041533
   200	0.042317
   201	0.041074
   202	0.041320
   203	0.042355
   204	0.041822
   205	0.042648
   206	0.041686
   207	0.041466
   208	0.042219
   209	0.041686
   210	0.042230
   211	0.043122
   212	0.042500
   213	0.043116
   214	0.042500
   215	0.041923
   216	0.042185
   217	0.042122
   218	0.042163
   219	0.042279
   220	0.042151
   221	0.041825
   222	0.041594
   223	0.042211
   224	0.041829
   225	0.041885
   226	0.041773
   227	0.041304
   228	0.042615
   229	0.041624
   230	0.041898
   231	0.041425
   232	0.041558
   233	0.041970
   234	0.041449
   235	0.042500
   236	0.042299
   237	0.042507
   238	0.042856
   239	0.041776
   240	0.041542
   241	0.041927
   242	0.041622
   243	0.042099
   244	0.041843
   245	0.042381
   246	0.041975
   247	0.042074
   248	0.042167
   249	0.041939
   250	0.043587
   251	0.041445
   252	0.041288
   253	0.041941
   254	0.041401
   255	0.041487
   256	0.040646
   257	0.041045
   258	0.042196
   259	0.041080
   260	0.042561
   261	0.041238
   262	0.041447
   263	0.041622
   264	0.041600
   265	0.041876
   266	0.040554
   267	0.041020
   268	0.041885
   269	0.042119
   270	0.041171
   271	0.041246
   272	0.041209
   273	0.042565
   274	0.041287
   275	0.042788
   276	0.041210
   277	0.041651
   278	0.042044
   279	0.041296
   280	0.042122
   281	0.041436
   282	0.041387
   283	0.042660
   284	0.041577
   285	0.042002
   286	0.041069
   287	0.040878
   288	0.043263
   289	0.041432
   290	0.042083
   291	0.041678
   292	0.041598
   293	0.042793
   294	0.041724
   295	0.041803
   296	0.041441
   297	0.042446
   298	0.042486
   299	0.041079
   300	0.041779
   301	0.040967
   302	0.040841
   303	0.042932
   304	0.042423
   305	0.042610
   306	0.042024
   307	0.042083
   308	0.043262
   309	0.041581
   310	0.041813
   311	0.041561
   312	0.041019
   313	0.042362
   314	0.041372
   315	0.041965
   316	0.041735
   317	0.041769
   318	0.042811
   319	0.041607
   320	0.041639
   321	0.040756
   322	0.040850
   323	0.043301
   324	0.041761
   325	0.042025
   326	0.042326
   327	0.041446
   328	0.042999
   329	0.041524
   330	0.041845
   331	0.041316
   332	0.041870
   333	0.042853
   334	0.041322
   335	0.042020
   336	0.042006
   337	0.042363
   338	0.043870
   339	0.042872
   340	0.041414
   341	0.041309
   342	0.041648
   343	0.042546
   344	0.041674
   345	0.042204
   346	0.041375
   347	0.041379
   348	0.043523
   349	0.041083
   350	0.041719
   351	0.041748
   352	0.041462
   353	0.043618
   354	0.041429
   355	0.041977
   356	0.041329
   357	0.041118
   358	0.043138
   359	0.042001
   360	0.041570
   361	0.041120
   362	0.041873
   363	0.044185
   364	0.041764
   365	0.042298
   366	0.041592
   367	0.041247
   368	0.044210
   369	0.041726
   370	0.041542
   371	0.041167
   372	0.041656
   373	0.043746
   374	0.042269
   375	0.041581
   376	0.041398
   377	0.041087
   378	0.044382
   379	0.041897
   380	0.041215
   381	0.041917
   382	0.041923
   383	0.043638
   384	0.042404
   385	0.042290
   386	0.041468
   387	0.041559
   388	0.043981
   389	0.041828
   390	0.041354
   391	0.041759
   392	0.041873
   393	0.044153
   394	0.041581
   395	0.041699
   396	0.041827
   397	0.041669
   398	0.044126
   399	0.042041
   400	0.042525
   401	0.042375
   402	0.043020
   403	0.045620
   404	0.042026
   405	0.042843
   406	0.042778
   407	0.041792
   408	0.045430
   409	0.042964
   410	0.042779
   411	0.042510
   412	0.042401
   413	0.044839
   414	0.042008
   415	0.041275
   416	0.041531
   417	0.041209
   418	0.044207
   419	0.042039
   420	0.041903
   421	0.041639
   422	0.041944
   423	0.044223
   424	0.042241
   425	0.042679
   426	0.041795
   427	0.042188
   428	0.044691
   429	0.041968
   430	0.042350
   431	0.042199
   432	0.042421
   433	0.044184
   434	0.042119
   435	0.042405
   436	0.041969
   437	0.042086
   438	0.044480
   439	0.041492
   440	0.041573
   441	0.041570
   442	0.041706
   443	0.044442
   444	0.042042
   445	0.042705
   446	0.042117
   447	0.041807
   448	0.043845
   449	0.042699
   450	0.041330
