     1	0.020891
     2	0.020257
     3	0.020504
     4	0.020425
     5	0.020838
     6	0.020413
     7	0.020284
     8	0.020348
     9	0.020333
    10	0.020832
    11	0.020494
    12	0.020319
    13	0.020295
    14	0.020328
    15	0.020669
    16	0.021044
    17	0.020258
    18	0.020503
    19	0.020920
    20	0.020581
    21	0.020270
    22	0.020319
    23	0.020533
    24	0.020518
    25	0.020274
    26	0.020451
    27	0.020790
    28	0.020230
    29	0.020296
    30	0.020217
    31	0.020340
    32	0.020451
    33	0.020428
    34	0.020373
    35	0.020693
    36	0.020418
    37	0.020422
    38	0.020356
    39	0.020492
    40	0.020976
    41	0.020679
    42	0.020485
    43	0.020454
    44	0.020800
    45	0.020902
    46	0.020757
    47	0.020678
    48	0.020658
    49	0.021048
    50	0.020733
    51	0.025076
    52	0.036469
    53	0.020626
    54	0.023427
    55	0.020500
    56	0.039174
    57	0.037655
    58	0.020658
    59	0.024390
    60	0.020648
    61	0.038489
    62	0.035801
    63	0.020661
    64	0.024909
    65	0.020706
    66	0.034030
    67	0.032624
    68	0.020797
    69	0.024140
    70	0.020749
    71	0.031368
    72	0.030887
    73	0.020655
    74	0.023915
    75	0.020876
    76	0.030318
    77	0.029742
    78	0.020531
    79	0.023777
    80	0.020638
    81	0.029469
    82	0.028634
    83	0.020536
    84	0.023054
    85	0.020834
    86	0.028427
    87	0.027088
    88	0.020675
    89	0.022985
    90	0.020823
    91	0.027119
    92	0.026370
    93	0.020554
    94	0.022359
    95	0.020695
    96	0.025737
    97	0.025217
    98	0.020664
    99	0.022441
   100	0.020578
   101	0.024757
   102	0.024230
   103	0.020544
   104	0.022051
   105	0.020667
   106	0.023878
   107	0.023679
   108	0.020697
   109	0.021816
   110	0.020489
   111	0.023660
   112	0.023369
   113	0.020577
   114	0.021708
   115	0.020595
   116	0.022541
   117	0.021752
   118	0.021074
   119	0.021085
   120	0.021105
   121	0.021889
   122	0.021577
   123	0.021055
   124	0.021246
   125	0.021119
   126	0.021394
   127	0.021268
   128	0.021096
   129	0.021080
   130	0.021037
   131	0.021104
   132	0.020863
   133	0.021122
   134	0.020779
   135	0.020820
   136	0.020639
   137	0.020609
   138	0.020721
   139	0.020656
   140	0.020561
   141	0.020619
   142	0.020541
   143	0.020551
   144	0.020634
   145	0.020647
   146	0.020525
   147	0.020579
   148	0.020699
   149	0.020705
   150	0.020513
   151	0.020665
   152	0.020931
   153	0.020816
   154	0.020691
   155	0.020592
   156	0.020532
   157	0.020546
   158	0.020498
   159	0.020772
   160	0.020601
   161	0.020791
   162	0.020543
   163	0.020518
   164	0.020715
   165	0.020805
   166	0.020830
   167	0.020378
   168	0.020478
   169	0.020708
   170	0.020625
   171	0.020508
   172	0.020644
   173	0.020559
   174	0.020517
   175	0.020714
   176	0.020897
   177	0.020688
   178	0.020639
   179	0.020992
   180	0.020609
   181	0.020525
   182	0.020645
   183	0.020545
   184	0.020566
   185	0.020581
   186	0.020710
   187	0.020442
   188	0.020747
   189	0.020851
   190	0.020775
   191	0.020446
   192	0.020465
   193	0.020718
   194	0.020658
   195	0.020677
   196	0.020611
   197	0.020648
   198	0.020615
   199	0.020543
   200	0.020673
   201	0.020637
   202	0.020532
   203	0.020560
   204	0.020334
   205	0.020386
