     1	0.035602
     2	0.035603
     3	0.035620
     4	0.035640
     5	0.035640
     6	0.035643
     7	0.035644
     8	0.035646
     9	0.035649
    10	0.035655
    11	0.035657
    12	0.035660
    13	0.035660
    14	0.035663
    15	0.035663
    16	0.035664
    17	0.035669
    18	0.035669
    19	0.035679
    20	0.035679
    21	0.035679
    22	0.035680
    23	0.035681
    24	0.035683
    25	0.035683
    26	0.035684
    27	0.035684
    28	0.035685
    29	0.035685
    30	0.035686
    31	0.035688
    32	0.035691
    33	0.035692
    34	0.035695
    35	0.035696
    36	0.035696
    37	0.035698
    38	0.035699
    39	0.035701
    40	0.035702
    41	0.035703
    42	0.035704
    43	0.035705
    44	0.035708
    45	0.035710
    46	0.035710
    47	0.035710
    48	0.035712
    49	0.035712
    50	0.035714
    51	0.035714
    52	0.035715
    53	0.035716
    54	0.035717
    55	0.035717
    56	0.035718
    57	0.035718
    58	0.035718
    59	0.035723
    60	0.035727
    61	0.035728
    62	0.035728
    63	0.035730
    64	0.035731
    65	0.035732
    66	0.035733
    67	0.035735
    68	0.035735
    69	0.035737
    70	0.035739
    71	0.035740
    72	0.035740
    73	0.035740
    74	0.035740
    75	0.035740
    76	0.035741
    77	0.035741
    78	0.035742
    79	0.035742
    80	0.035743
    81	0.035743
    82	0.035744
    83	0.035744
    84	0.035745
    85	0.035745
    86	0.035745
    87	0.035746
    88	0.035746
    89	0.035746
    90	0.035747
    91	0.035747
    92	0.035748
    93	0.035748
    94	0.035748
    95	0.035749
    96	0.035750
    97	0.035752
    98	0.035752
    99	0.035752
   100	0.035753
   101	0.035753
   102	0.035753
   103	0.035754
   104	0.035756
   105	0.035757
   106	0.035757
   107	0.035757
   108	0.035757
   109	0.035758
   110	0.035758
   111	0.035759
   112	0.035759
   113	0.035760
   114	0.035760
   115	0.035761
   116	0.035762
   117	0.035763
   118	0.035764
   119	0.035765
   120	0.035766
   121	0.035766
   122	0.035766
   123	0.035767
   124	0.035767
   125	0.035769
   126	0.035770
   127	0.035770
   128	0.035770
   129	0.035771
   130	0.035771
   131	0.035771
   132	0.035771
   133	0.035772
   134	0.035772
   135	0.035772
   136	0.035773
   137	0.035774
   138	0.035775
   139	0.035775
   140	0.035775
   141	0.035776
   142	0.035776
   143	0.035778
   144	0.035778
   145	0.035778
   146	0.035779
   147	0.035779
   148	0.035779
   149	0.035780
   150	0.035780
   151	0.035781
   152	0.035782
   153	0.035782
   154	0.035782
   155	0.035783
   156	0.035783
   157	0.035785
   158	0.035787
   159	0.035787
   160	0.035787
   161	0.035788
   162	0.035789
   163	0.035790
   164	0.035791
   165	0.035791
   166	0.035792
   167	0.035792
   168	0.035793
   169	0.035793
   170	0.035793
   171	0.035794
   172	0.035794
   173	0.035794
   174	0.035795
   175	0.035795
   176	0.035796
   177	0.035797
   178	0.035798
   179	0.035798
   180	0.035799
   181	0.035799
   182	0.035801
   183	0.035801
   184	0.035801
   185	0.035801
   186	0.035803
   187	0.035803
   188	0.035803
   189	0.035804
   190	0.035804
   191	0.035806
   192	0.035807
   193	0.035807
   194	0.035807
   195	0.035809
   196	0.035809
   197	0.035809
   198	0.035810
   199	0.035810
   200	0.035810
   201	0.035810
   202	0.035811
   203	0.035811
   204	0.035811
   205	0.035811
   206	0.035812
   207	0.035813
   208	0.035814
   209	0.035815
   210	0.035815
   211	0.035815
   212	0.035816
   213	0.035816
   214	0.035816
   215	0.035817
   216	0.035817
   217	0.035818
   218	0.035818
   219	0.035819
   220	0.035819
   221	0.035820
   222	0.035820
   223	0.035820
   224	0.035820
   225	0.035821
   226	0.035821
   227	0.035821
   228	0.035822
   229	0.035822
   230	0.035822
   231	0.035822
   232	0.035823
   233	0.035823
   234	0.035823
   235	0.035824
   236	0.035824
   237	0.035824
   238	0.035825
   239	0.035825
   240	0.035825
   241	0.035825
   242	0.035825
   243	0.035826
   244	0.035826
   245	0.035826
   246	0.035827
   247	0.035827
   248	0.035828
   249	0.035828
   250	0.035828
   251	0.035828
   252	0.035828
   253	0.035828
   254	0.035829
   255	0.035829
   256	0.035829
   257	0.035829
   258	0.035829
   259	0.035829
   260	0.035830
   261	0.035830
   262	0.035830
   263	0.035831
   264	0.035831
   265	0.035832
   266	0.035832
   267	0.035832
   268	0.035832
   269	0.035833
   270	0.035833
   271	0.035833
   272	0.035834
   273	0.035834
   274	0.035834
   275	0.035834
   276	0.035834
   277	0.035834
   278	0.035835
   279	0.035835
   280	0.035835
   281	0.035836
   282	0.035836
   283	0.035836
   284	0.035837
   285	0.035837
   286	0.035837
   287	0.035837
   288	0.035837
   289	0.035837
   290	0.035837
   291	0.035837
   292	0.035838
   293	0.035839
   294	0.035839
   295	0.035839
   296	0.035839
   297	0.035839
   298	0.035839
   299	0.035840
   300	0.035840
   301	0.035840
   302	0.035840
   303	0.035840
   304	0.035840
   305	0.035841
   306	0.035842
   307	0.035842
   308	0.035843
   309	0.035843
   310	0.035843
   311	0.035844
   312	0.035844
   313	0.035844
   314	0.035846
   315	0.035846
   316	0.035846
   317	0.035847
   318	0.035847
   319	0.035847
   320	0.035847
   321	0.035848
   322	0.035848
   323	0.035848
   324	0.035848
   325	0.035848
   326	0.035849
   327	0.035849
   328	0.035849
   329	0.035850
   330	0.035851
   331	0.035851
   332	0.035851
   333	0.035851
   334	0.035851
   335	0.035851
